"Size of n","Time","Operation"
"3020","0.000211954116821","access"
"3030","0.000001192092896","insert"
"3030","0.000000953674316","delete"
"3030","0.000211954116821","access"
"3040","0.000000953674316","insert"
"3040","0.000001192092896","delete"
"3040","0.000206708908081","access"
"3050","0.000001192092896","insert"
"3050","0.000000000000000","delete"
"3050","0.000213146209717","access"
"3060","0.000000000000000","insert"
"3060","0.000000000000000","delete"
"3060","0.000211000442505","access"
"3070","0.000000000000000","insert"
"3070","0.000001192092896","delete"
"3070","0.000212907791138","access"
"3080","0.000000000000000","insert"
"3080","0.000000000000000","delete"
"3080","0.000210285186768","access"
"3090","0.000000953674316","insert"
"3090","0.000000000000000","delete"
"3090","0.000225067138672","access"
"3100","0.000001192092896","insert"
"3100","0.000000000000000","delete"
"3100","0.000214099884033","access"
"3110","0.000000953674316","insert"
"3110","0.000000953674316","delete"
"3110","0.000218152999878","access"
"3120","0.000000953674316","insert"
"3120","0.000000953674316","delete"
"3120","0.000270843505859","access"
"3130","0.000000953674316","insert"
"3130","0.000000953674316","delete"
"3130","0.000216007232666","access"
"3140","0.000000000000000","insert"
"3140","0.000000000000000","delete"
"3140","0.000217914581299","access"
"3150","0.000000000000000","insert"
"3150","0.000000953674316","delete"
"3150","0.000231981277466","access"
"3160","0.000000000000000","insert"
"3160","0.000000953674316","delete"
"3160","0.000216007232666","access"
"3170","0.000001192092896","insert"
"3170","0.000001192092896","delete"
"3170","0.000216960906982","access"
"3180","0.000000953674316","insert"
"3180","0.000000953674316","delete"
"3180","0.000218152999878","access"
"3190","0.000000000000000","insert"
"3190","0.000000000000000","delete"
"3190","0.000217676162720","access"
"3200","0.000001192092896","insert"
"3200","0.000000000000000","delete"
"3200","0.000221967697144","access"
"3210","0.000001192092896","insert"
"3210","0.000000953674316","delete"
"3210","0.000221967697144","access"
"3220","0.000000953674316","insert"
"3220","0.000000000000000","delete"
"3220","0.000218152999878","access"
"3230","0.000000000000000","insert"
"3230","0.000000000000000","delete"
"3230","0.000221967697144","access"
"3240","0.000000000000000","insert"
"3240","0.000000953674316","delete"
"3240","0.000221252441406","access"
"3250","0.000000953674316","insert"
"3250","0.000000000000000","delete"
"3250","0.000267028808594","access"
"3260","0.000001192092896","insert"
"3260","0.000000953674316","delete"
"3260","0.000229835510254","access"
"3270","0.000000953674316","insert"
"3270","0.000001192092896","delete"
"3270","0.000423908233643","access"
"3280","0.000001192092896","insert"
"3280","0.000000953674316","delete"
"3280","0.000236988067627","access"
"3290","0.000000953674316","insert"
"3290","0.000000953674316","delete"
"3290","0.000305175781250","access"
"3300","0.000000953674316","insert"
"3300","0.000000953674316","delete"
"3300","0.000226974487305","access"
"3310","0.000000953674316","insert"
"3310","0.000000953674316","delete"
"3310","0.000226736068726","access"
"3320","0.000000953674316","insert"
"3320","0.000001192092896","delete"
"3320","0.000235557556152","access"
"3330","0.000000953674316","insert"
"3330","0.000000000000000","delete"
"3330","0.000231266021729","access"
"3340","0.000001192092896","insert"
"3340","0.000001192092896","delete"
"3340","0.000360965728760","access"
"3350","0.000001907348633","insert"
"3350","0.000000953674316","delete"
"3350","0.000243186950684","access"
"3360","0.000001192092896","insert"
"3360","0.000000953674316","delete"
"3360","0.000344753265381","access"
"3370","0.000000953674316","insert"
"3370","0.000000953674316","delete"
"3370","0.000286102294922","access"
"3380","0.000000000000000","insert"
"3380","0.000001192092896","delete"
"3380","0.000239133834839","access"
"3390","0.000001192092896","insert"
"3390","0.000000953674316","delete"
"3390","0.000420093536377","access"
"3400","0.000000000000000","insert"
"3400","0.000000953674316","delete"
"3400","0.000436067581177","access"
"3410","0.000000715255737","insert"
"3410","0.000001907348633","delete"
"3410","0.000237941741943","access"
"3420","0.000000953674316","insert"
"3420","0.000000000000000","delete"
"3420","0.000239133834839","access"
"3430","0.000000000000000","insert"
"3430","0.000001192092896","delete"
"3430","0.000238895416260","access"
"3440","0.000001192092896","insert"
"3440","0.000000000000000","delete"
"3440","0.000233173370361","access"
"3450","0.000000953674316","insert"
"3450","0.000000953674316","delete"
"3450","0.000413894653320","access"
"3460","0.000000953674316","insert"
"3460","0.000000953674316","delete"
"3460","0.000293016433716","access"
"3470","0.000000000000000","insert"
"3470","0.000001192092896","delete"
"3470","0.000236988067627","access"
"3480","0.000001192092896","insert"
"3480","0.000000953674316","delete"
"3480","0.000238180160522","access"
"3490","0.000000953674316","insert"
"3490","0.000000953674316","delete"
"3490","0.000242948532104","access"
"3500","0.000000953674316","insert"
"3500","0.000000000000000","delete"
"3500","0.000253200531006","access"
"3510","0.000000000000000","insert"
"3510","0.000000953674316","delete"
"3510","0.000263929367065","access"
"3520","0.000001192092896","insert"
"3520","0.000000953674316","delete"
"3520","0.000241994857788","access"
"3530","0.000000953674316","insert"
"3530","0.000001192092896","delete"
"3530","0.000256061553955","access"
"3540","0.000000953674316","insert"
"3540","0.000001192092896","delete"
"3540","0.000246047973633","access"
"3550","0.000000000000000","insert"
"3550","0.000000953674316","delete"
"3550","0.000242233276367","access"
"3560","0.000001192092896","insert"
"3560","0.000000953674316","delete"
"3560","0.000243902206421","access"
"3570","0.000000000000000","insert"
"3570","0.000000953674316","delete"
"3570","0.000250816345215","access"
"3580","0.000000953674316","insert"
"3580","0.000001192092896","delete"
"3580","0.000257015228271","access"
"3590","0.000000000000000","insert"
"3590","0.000000953674316","delete"
"3590","0.000281810760498","access"
"3600","0.000001192092896","insert"
"3600","0.000000953674316","delete"
"3600","0.000249147415161","access"
"3610","0.000000000000000","insert"
"3610","0.000001192092896","delete"
"3610","0.000256061553955","access"
"3620","0.000000953674316","insert"
"3620","0.000000953674316","delete"
"3620","0.000277042388916","access"
"3630","0.000001192092896","insert"
"3630","0.000000000000000","delete"
"3630","0.000252962112427","access"
"3640","0.000001192092896","insert"
"3640","0.000000953674316","delete"
"3640","0.000291824340820","access"
"3650","0.000000953674316","insert"
"3650","0.000000000000000","delete"
"3650","0.000267028808594","access"
"3660","0.000000000000000","insert"
"3660","0.000000000000000","delete"
"3660","0.000267028808594","access"
"3670","0.000000953674316","insert"
"3670","0.000000000000000","delete"
"3670","0.000256061553955","access"
"3680","0.000000953674316","insert"
"3680","0.000000953674316","delete"
"3680","0.000256061553955","access"
"3690","0.000000715255737","insert"
"3690","0.000000953674316","delete"
"3690","0.000288009643555","access"
"3700","0.000000000000000","insert"
"3700","0.000001192092896","delete"
"3700","0.000317096710205","access"
"3710","0.000000953674316","insert"
"3710","0.000000953674316","delete"
"3710","0.000353813171387","access"
"3720","0.000000953674316","insert"
"3720","0.000000000000000","delete"
"3720","0.000257968902588","access"
"3730","0.000000953674316","insert"
"3730","0.000000000000000","delete"
"3730","0.000257015228271","access"
"3740","0.000000000000000","insert"
"3740","0.000000953674316","delete"
"3740","0.000380039215088","access"
"3750","0.000000953674316","insert"
"3750","0.000001192092896","delete"
"3750","0.000262260437012","access"
"3760","0.000000000000000","insert"
"3760","0.000003814697266","delete"
"3760","0.000267028808594","access"
"3770","0.000000953674316","insert"
"3770","0.000000953674316","delete"
"3770","0.000294685363770","access"
"3780","0.000000953674316","insert"
"3780","0.000002145767212","delete"
"3780","0.000684022903442","access"
"3790","0.000000953674316","insert"
"3790","0.000000953674316","delete"
"3790","0.000585079193115","access"
"3800","0.000000953674316","insert"
"3800","0.000001192092896","delete"
"3800","0.000482082366943","access"
"3810","0.000000953674316","insert"
"3810","0.000000953674316","delete"
"3810","0.000294208526611","access"
"3820","0.000000953674316","insert"
"3820","0.000000953674316","delete"
"3820","0.000270128250122","access"
"3830","0.000000953674316","insert"
"3830","0.000000953674316","delete"
"3830","0.000450134277344","access"
"3840","0.000001192092896","insert"
"3840","0.000000953674316","delete"
"3840","0.000593185424805","access"
"3850","0.000000953674316","insert"
"3850","0.000001192092896","delete"
"3850","0.000533103942871","access"
"3860","0.000000953674316","insert"
"3860","0.000000953674316","delete"
"3860","0.000382900238037","access"
"3870","0.000000953674316","insert"
"3870","0.000001668930054","delete"
"3870","0.000685691833496","access"
"3880","0.000001192092896","insert"
"3880","0.000000953674316","delete"
"3880","0.000356912612915","access"
"3890","0.000000953674316","insert"
"3890","0.000000953674316","delete"
"3890","0.000573873519897","access"
"3900","0.000000953674316","insert"
"3900","0.000000953674316","delete"
"3900","0.000808000564575","access"
"3910","0.000001192092896","insert"
"3910","0.000000953674316","delete"
"3910","0.000681877136230","access"
"3920","0.000000953674316","insert"
"3920","0.000001192092896","delete"
"3920","0.000421762466431","access"
"3930","0.000001907348633","insert"
"3930","0.000001668930054","delete"
"3930","0.000924348831177","access"
"3940","0.000001668930054","insert"
"3940","0.000000953674316","delete"
"3940","0.000386953353882","access"
"3950","0.000000953674316","insert"
"3950","0.000002145767212","delete"
"3950","0.001035928726196","access"
"3960","0.000000000000000","insert"
"3960","0.000001192092896","delete"
"3960","0.000405073165894","access"
"3970","0.000000953674316","insert"
"3970","0.000000000000000","delete"
"3970","0.000425100326538","access"
"3980","0.000000953674316","insert"
"3980","0.000000953674316","delete"
"3980","0.000499963760376","access"
"3990","0.000000953674316","insert"
"3990","0.000001192092896","delete"
"3990","0.001328945159912","access"
"4000","0.000000000000000","insert"
"4000","0.000000953674316","delete"
"4000","0.000497102737427","access"
"4010","0.000000000000000","insert"
"4010","0.000000000000000","delete"
"4010","0.000490903854370","access"
"4020","0.000000953674316","insert"
"4020","0.000000953674316","delete"
"4020","0.000611066818237","access"
"4030","0.000000953674316","insert"
"4030","0.000002145767212","delete"
"4030","0.000329017639160","access"
"4040","0.000000000000000","insert"
"4040","0.000000953674316","delete"
"4040","0.000315904617310","access"
"4050","0.000000000000000","insert"
"4050","0.000000000000000","delete"
"4050","0.000324726104736","access"
"4060","0.000000953674316","insert"
"4060","0.000000715255737","delete"
"4060","0.000371932983398","access"
"4070","0.000001907348633","insert"
"4070","0.000000953674316","delete"
"4070","0.000686645507812","access"
"4080","0.000000953674316","insert"
"4080","0.000000000000000","delete"
"4080","0.000480890274048","access"
"4090","0.000000715255737","insert"
"4090","0.000001192092896","delete"
"4090","0.000430107116699","access"
"4100","0.000000000000000","insert"
"4100","0.000000000000000","delete"
"4100","0.000327825546265","access"
"4110","0.000000953674316","insert"
"4110","0.000002145767212","delete"
"4110","0.000321149826050","access"
"4120","0.000000953674316","insert"
"4120","0.000000000000000","delete"
"4120","0.000538110733032","access"
"4130","0.000000953674316","insert"
"4130","0.000000953674316","delete"
"4130","0.000326871871948","access"
"4140","0.000000953674316","insert"
"4140","0.000000000000000","delete"
"4140","0.000324964523315","access"
"4150","0.000000953674316","insert"
"4150","0.000000953674316","delete"
"4150","0.000354051589966","access"
"4160","0.000000953674316","insert"
"4160","0.000000953674316","delete"
"4160","0.000367879867554","access"
"4170","0.000000953674316","insert"
"4170","0.000000000000000","delete"
"4170","0.000331878662109","access"
"4180","0.000001192092896","insert"
"4180","0.000000953674316","delete"
"4180","0.000332832336426","access"
"4190","0.000000953674316","insert"
"4190","0.000000953674316","delete"
